name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Siberian Chant,0,0,0.35,0.35,0.35,0.35,0.35,0.35,0,0.5
Song of the Steppes,0,0,0.35,0.35,0.35,0.35,0.35,0.35,0.5,0
Animal Calls,0.5,0.5,0,0,0,0,0,0,0,0
Sakha Mantra,0,0,0.4,0.4,0.4,0.4,0,0.4,0,0
Healing Voices,0,0,0,0,0,0.4,0.4,0.4,0,0
Yakutian Duet,0,0,0,0,0,0,0,0,0.5,0.5
